시설일련번호,시설명,시설면적,경도,위도,상세주소,도로명주소,관리기관명,담당자,담당자연락처,상세시설명,최대수용인원수
304,천곡중학교,783,129.340579,35.632953,울산광역시 북구 천곡동 392,울산광역시 북구 고래로 38(천곡동),울산광역시 북구 복지환경국 복지정책과,신지영,010-6243-5288,체육관,301
347,천곡초등학교,540,129.32993553,35.64013487,울산광역시 북구 천곡동 560-1,울산광역시 북구 천곡길 138(천곡동),울산광역시 북구 복지환경국 복지정책과,황정순,052-285-0005,체육관,207
350,상안초등학교,570,129.33419648,35.63418867,울산광역시 북구 천곡동 434-1,울산광역시 북구 천곡남로 59(천곡동),울산광역시 북구 복지환경국 복지정책과,정수경,010-7542-0617,체육관,219
345,울산동천고등학교,713,129.33960619,35.63240967,울산광역시 북구 천곡동 376-1,울산광역시 북구 고래로 54(천곡동),울산광역시 북구 복지환경국 복지정책과,장윤희,010-2661-8022,체육관,274
283,야탑1동 행정복지센터,620,127.13026266,37.41207369,경기도 성남시 분당구 야탑동 363-0,경기도 성남시 분당구 장미로86번길 18(야탑동),경기도 성남시 복지국 복지정책과,야탑1동장,031-729-7830,2층,238
278,야탑2동 행정복지센터,553,127.12737456,37.40944498,경기도 성남시 분당구 야탑동 508-0,경기도 성남시 분당구 야탑로76번길 5(야탑동),경기도 성남시 복지국 복지정책과,야탑2동장,031-729-7844,2층-3층,212
272,야탑3동 행정복지센터,596,127.13794901,37.41086359,경기도 성남시 분당구 야탑동 307-0,경기도 성남시 분당구 야탑로167번길 12(야탑동),경기도 성남시 복지국 복지정책과,야탑3동장,031-729-7863,2층-3층,229
271,판교동 행정복지센터,610,127.09874521,37.38994312,경기도 성남시 분당구 판교동 575-0,경기도 성남시 분당구 서판교로32번길 9(판교동),경기도 성남시 복지국 복지정책과,판교동장,031-729-7883,2층-3층,234
304,판교종합사회복지관,235,127.09109877,37.38903394,경기도 성남시 분당구 판교동 628-0,경기도 성남시 분당구 운중로 254(판교동),경기도 성남시 복지국 복지정책과,,,5층 강당,90
243,성남송현 초등학교,11228,127.11635643,37.40520532,경기도 성남시 분당구 삼평동 710,경기도 성남시 분당구 동판교로 258(삼평동),경기도 성남시 복지국 복지정책과,성남교육청,031-8016-2002,교사동 등 전체,4318
273,삼평동 행정복지센터,520,127.116189,37.40619743,경기도 성남시 분당구 삼평동 712-0,경기도 성남시 분당구 동판교로266번길 7(삼평동),경기도 성남시 복지국 복지정책과,삼평동장,031-729-7992,2층-3층,200
276,정자3동 행정복지센터,650,127.11953995,37.36074822,경기도 성남시 분당구 정자동 201-0,경기도 성남시 분당구 돌마로 242(정자동),경기도 성남시 복지국 복지정책과,정자3동장,031-729-7726,2층-3층,250
31,도산중학교,200,128.3617734,34.9042834,경상남도 통영시 도산면 법송리 1042,경상남도 통영시 도산면 도산일주로 34,경상남도 통영시 문화복지국 생활복지과,김보경(도산면사무소),010-6637-3765,체육관,76
32,도산초등학교,627,128.36147939,34.90224573,경상남도 통영시 도산면 법송리 1124-1,경상남도 통영시 도산면 도산일주로 25,경상남도 통영시 문화복지국 생활복지과,김보경(도산면사무소),010-6637-3765,체육관,241
71,진남초등학교,570,128.40941097,34.83205098,경상남도 통영시 미수동 269,경상남도 통영시 도남로 38(미수동),경상남도 통영시 문화복지국 생활복지과,이수원(미수동주민센터),010-2567-4151,체육관,219
75,한려초등학교,954,128.42215416,34.82716279,경상남도 통영시 도남동 483-1,경상남도 통영시 데메4길 50(도남동),경상남도 통영시 문화복지국 생활복지과,서보라(봉평동주민센터),010-6324-3570,체육관,180
73,통영중학교,1844,128.41729875,34.82842926,경상남도 통영시 도남동 500-2,경상남도 통영시 봉수로 25(봉평동),경상남도 통영시 문화복지국 생활복지과,서보라(봉평동주민센터),010-6324-3570,체육관,300
69,계양경기장 실내체육관,7425,126.75028671,37.53188387,인천광역시 계양구 서운동 110-0,인천광역시 계양구 봉오대로 855(서운동),인천광역시,조혜영,010-3261-1304,체육관,2062
317,삼양초등학교,1663,127.56892459,36.29742842,충청북도 옥천군 옥천읍 마암리 5-1,충청북도 옥천군 옥천읍 성암1길 9,충청북도 옥천군 행정복지국 복지정책과,삼양초등학교장,043-733-5052,다목적교실(강당),175
39,옥천중학교,2000,127.5689732,36.30509982,충청북도 옥천군 옥천읍 삼양리 163,충청북도 옥천군 옥천읍 삼양로 81,충청북도 옥천군 행정복지국 복지정책과,옥천중학교장,043-733-5951,다목적교실(강당),769
318,동이면 다목적회관,635,127.62038309,36.28366471,충청북도 옥천군 동이면 평산리 976-2,충청북도 옥천군 동이면 평산4길 2,충청북도 옥천군 행정복지국 복지정책과,곽경준,043-730-3313,본관(2층 건물),244
27,안내초등학교,729,127.66104517,36.39514492,충청북도 옥천군 안내면 현리 115-2,충청북도 옥천군 안내면 현리길 74,충청북도 옥천군 행정복지국 복지정책과,안내초등학교장,043-732-6014,다목적교실(강당),280
47,청산초등학교,940,127.79341623,36.34694697,충청북도 옥천군 청산면 지전리 34,충청북도 옥천군 청산면 지전길 36-19,충청북도 옥천군 행정복지국 복지정책과,청산초등학교장,043-732-8006,다목적교실(강당),361
6,이원초등학교,921,127.62279717,36.24640221,충청북도 옥천군 이원면 강청리 14-7,충청북도 옥천군 이원면 신흥길 25,충청북도 옥천군 행정복지국 복지정책과,이원초등학교장,043-732-2015,다목적교실(강당),354
397,효자중학교,544,127.07749209,37.75215732,경기도 의정부시 신곡동 768-2,경기도 의정부시 부용로185번길 15(신곡동),경기도 의정부시 복지국 복지정책과,,,2층 A동 체육관,209
37,의정부용현초등학교,443,127.08733687,37.73860923,경기도 의정부시 용현동 5-1,경기도 의정부시 용민로 87(용현동),경기도 의정부시 복지국 복지정책과,,,체육관,170
379,어룡초등학교,581,127.082638,37.748191,경기도 의정부시 용현동 547-5,경기도 의정부시 부용로 241(용현동),경기도 의정부시 복지국 복지정책과,,,2층 체육관,223
380,송산1동 주민센터,268,127.086753,37.731339,경기도 의정부시 용현동 60-8,경기도 의정부시 민락로 13(용현동),경기도 의정부시 복지국 복지정책과,,,3층 강당,103
26,부용고등학교,797,127.09265556,37.7363116,경기도 의정부시 민락동 757-1,경기도 의정부시 오목로 96(민락동),경기도 의정부시 복지국 복지정책과,,,1층 체육관,307
34,오동초등학교,895,127.09054821,37.74269676,경기도 의정부시 민락동 735-6,경기도 의정부시 용민로 151(민락동),경기도 의정부시 복지국 복지정책과,,,체육관,344
381,삼현초등학교,496,127.115769,37.751635,경기도 의정부시 민락동 893-0,경기도 의정부시 송양로 87(민락동),경기도 의정부시 복지국 복지정책과,,,2층 체육관,191
401,의정부송산초등학교,692,127.0933843,37.74349139,경기도 의정부시 민락동 846-0,경기도 의정부시 오목로 228(민락동),경기도 의정부시 복지국 복지정책과,,,2층 실내체육관,266
374,발곡고등학교,838,127.067518,37.728866,경기도 의정부시 신곡동 248-36,경기도 의정부시 동일로454번길 150(신곡동),경기도 의정부시 복지국 복지정책과,,,2층 체육관,322
67,충무체육관,2577,128.42912274,34.85126112,경상남도 통영시 북신동 80-1,경상남도 통영시 북문2길 34(북신동),경상남도 통영시 문화복지국 생활복지과,신소정(북신동주민센터),010-6231-5159,체육관,991
135,충무고등학교,750,128.42446814,34.85360749,경상남도 통영시 북신동 338,경상남도 통영시 여황로 375(북신동),경상남도 통영시 문화복지국 생활복지과,신소정(북신동주민센터),010-6231-5159,체육관,288
393,의정부시장애인종합복지관,156,127.092291,37.743958,경기도 의정부시 민락동 735-17,경기도 의정부시 용민로 160(민락동),경기도 의정부시 복지국 복지정책과,,,3층 강당,60
399,의정부부용초등학교,630,127.09058947,37.73734637,경기도 의정부시 민락동 756-6,경기도 의정부시 오목로 83(민락동),경기도 의정부시 복지국 복지정책과,,,2층 체육관,242
329,의순초등학교,657,127.06609951,37.75088099,경기도 의정부시 금오동 469-3,경기도 의정부시 부용로 77(금오동),경기도 의정부시 복지국 복지정책과,,,2층 체육관,253
383,자금동 주민센터,223,127.058321,37.750912,경기도 의정부시 금오동 285-52,경기도 의정부시 거북로 13(금오동),경기도 의정부시 복지국 복지정책과,,,3층 강당,86
44,의정부여자중학교,1246,127.04129338,37.74963068,경기도 의정부시 가능동 653-24,경기도 의정부시 신흥로365번길 40(가능동),경기도 의정부시 복지국 복지정책과,,,체육관,479
402,의정부여자고등학교,1608,127.04185151,37.74810738,경기도 의정부시 가능동 653-0,경기도 의정부시 신흥로365번길 10(가능동),경기도 의정부시 복지국 복지정책과,,,급식소,618
384,가능동 주민센터,150,127.038463,37.750682,경기도 의정부시 가능동 617-8,경기도 의정부시 신촌로 35(가능동),경기도 의정부시 복지국 복지정책과,,,3층 강당,58
47,의정부중학교,1000,127.04041392,37.74794594,경기도 의정부시 가능동 652-56,경기도 의정부시 가능로 75(가능동),경기도 의정부시 복지국 복지정책과,,,체육관,385
360,다온중학교,645,127.03727304,37.74091287,경기도 의정부시 가능동 833,경기도 의정부시 둔야로49번길 30(가능동),경기도 의정부시 복지국 복지정책과,,,3층 체육관,248
396,새말초등학교,450,127.06922892,37.74625083,경기도 의정부시 신곡동 799-1,경기도 의정부시 추동로124번길 37(신곡동),경기도 의정부시 복지국 복지정책과,,,1층 체육관,173
378,효자고등학교,752,127.07626,37.752889,경기도 의정부시 신곡동 768-1,경기도 의정부시 부용로 165(신곡동),경기도 의정부시 복지국 복지정책과,,,4층 체육관,289
386,흥선동 행정복지센터,379,127.030637,37.747008,경기도 의정부시 가능동 711-0,경기도 의정부시 흥선로 20(가능동),경기도 의정부시 복지국 복지정책과,,,3층 강당,146
338,녹양중학교,610,127.02784328,37.76174333,경기도 의정부시 녹양동 191-5,경기도 의정부시 체육로 187(녹양동),경기도 의정부시 복지국 복지정책과,,,2층 체육관,235
389,의정부체육관,1445,127.023678,37.76002,경기도 의정부시 녹양동 산89-15,경기도 의정부시 체육로 90(녹양동),경기도 의정부시 복지국 복지정책과,,,체육관,556
1,안일초등학교,752,126.92251258,37.403806,경기도 안양시 만안구 안양동 85-6,경기도 안양시 만안구 안양천서로 339(안양동),경기도 안양시 복지문화국 복지정책과,박수자,031-444-1493,5층 체육관,289
330,양명고등학교,1173,126.91999151,37.40891041,경기도 안양시 만안구 안양동 64-0,경기도 안양시 만안구 경수대로1001번길 184(안양동),경기도 안양시 복지문화국 복지정책과,이희성,031-470-3400,다목적체육관(12동),451
365,만안구청,357,126.9325642,37.38650347,경기도 안양시 만안구 안양동 530-0,경기도 안양시 만안구 안양로 128(안양동),경기도 안양시 복지문화국 복지정책과,만안구청장,031-8045-3315,3층 강당,137
173,덕천초등학교,3478,126.93582815,37.39198047,경기도 안양시 만안구 안양동 192,경기도 안양시 만안구 덕천로 130(안양동),경기도 안양시 복지문화국 복지정책과,임미경,031-449-4633,1~4층 교실,1338
372,안양7동행정복지센터,377,126.93367909,37.39138325,경기도 안양시 만안구 안양동 1397-0,경기도 안양시 만안구 덕천로 115(안양동),경기도 안양시 복지문화국 복지정책과,동장,031-8045-3663,4층 강당,144
373,안양8동행정복지센터,115,126.93214427,37.38421743,경기도 안양시 만안구 안양동 572-1,경기도 안양시 만안구 안양로111번길 17(안양동),경기도 안양시 복지문화국 복지정책과,동장,031-8045-3883,4층 강당,44
15,신안중학교,900,126.91443156,37.38801469,경기도 안양시 만안구 안양동 728,경기도 안양시 만안구 능곡로 78(안양동),경기도 안양시 복지문화국 복지정책과,최인영,031-449-3947,별관 3층 체육관,346
